symbol,lastPrice,priceChangePercent,quoteVolume,timestamp
SLPBIDR,32.3,-5.831,6692901314.2,2025-10-31 12:48:46.902247
ANYBTC,0.0,0.0,0.0,2025-10-31 12:48:46.902247
ANYBUSD,0.0,0.0,0.0,2025-10-31 12:48:46.902247
ANYUSDT,0.0,0.0,0.0,2025-10-31 12:48:46.902247
BICOBTC,5.4e-07,-3.571,0.00618287,2025-10-31 12:48:46.902247
BICOBUSD,0.2514,-5.418,480245.457898,2025-10-31 12:48:46.902247
BICOUSDT,0.0581,-6.29,559282.70167,2025-10-31 12:48:46.902247
FLUXBTC,9.8e-07,-3.922,0.5052637,2025-10-31 12:48:46.902247
FLUXBUSD,0.3265,-3.914,365899.815693,2025-10-31 12:48:46.902247
FLUXUSDT,0.1073,-5.546,657209.831477,2025-10-31 12:48:46.902247
ALICETRY,11.57,-6.088,16723988.65347,2025-10-31 12:48:46.902247
FXSUSDT,1.3,-6.137,1611410.4324,2025-10-31 12:48:46.902247
GALABRL,0.0544,-5.556,206925.07032,2025-10-31 12:48:46.902247
GALATRY,0.4246,-6.062,29211551.0558,2025-10-31 12:48:46.902247
LUNATRY,3.948,-3.472,12709684.4473,2025-10-31 12:48:46.902247
REQBUSD,0.0633,-2.765,272688.8505,2025-10-31 12:48:46.902247
SANDBRL,1.807,-6.032,2349346.78034,2025-10-31 12:48:46.902247
MANABIDR,10781.0,-7.459,4566681295.67,2025-10-31 12:48:46.902247
SANDBIDR,6598.0,-24.152,12250154659.65,2025-10-31 12:48:46.902247
VOXELBTC,2.16e-06,-14.961,5.02234554,2025-10-31 12:48:46.902247
VOXELBNB,0.0006934,-19.297,1249.13675437,2025-10-31 12:48:46.902247
VOXELBUSD,0.1325,-11.371,344193.2718,2025-10-31 12:48:46.902247
VOXELUSDT,0.0371,-6.784,905826.43947,2025-10-31 12:48:46.902247
COSBUSD,0.00517,-4.788,350485.856156,2025-10-31 12:48:46.902247
CTXCBUSD,0.115,-8.147,445429.5184,2025-10-31 12:48:46.902247
FTMTRY,24.82,0.161,21732254.1973,2025-10-31 12:48:46.902247
MANABNB,0.00155,-18.848,3146.75237579,2025-10-31 12:48:46.902247
MINATRY,3.98,-4.785,14487776.541,2025-10-31 12:48:46.902247
XTZTRY,29.03,-7.163,12399404.9688,2025-10-31 12:48:46.902247
HIGHBTC,1.415e-05,-2.816,1.81764633,2025-10-31 12:48:46.902247
HIGHBUSD,1.421,5.651,315265.165108,2025-10-31 12:48:46.902247
HIGHUSDT,0.286,-6.23,568496.571311,2025-10-31 12:48:46.902247
CVXBTC,8.55e-05,-2.397,1.51418666,2025-10-31 12:48:46.902247
CVXBUSD,2.597,-9.575,268226.124032,2025-10-31 12:48:46.902247
CVXUSDT,2.204,-6.965,2447789.919727,2025-10-31 12:48:46.902247
PEOPLEBTC,1.1e-07,0.0,0.08246523,2025-10-31 12:48:46.902247
PEOPLEBUSD,0.0095,-24.842,418686.143965,2025-10-31 12:48:46.902247
PEOPLEUSDT,0.01107,-7.286,4129363.293004,2025-10-31 12:48:46.902247
OOKIBUSD,0.001629,-14.846,377703.223837,2025-10-31 12:48:46.902247
OOKIUSDT,0.000119,-24.684,712370.498025,2025-10-31 12:48:46.902247
COCOSTRY,36.66,-1.159,20808240.3782,2025-10-31 12:48:46.902247
GXSBNB,0.0,0.0,0.0,2025-10-31 12:48:46.902247
LINKBNB,0.01579,-4.129,91.25594537,2025-10-31 12:48:46.902247
LUNAETH,0.0,0.0,0.0,2025-10-31 12:48:46.902247
MDTBUSD,0.04578,-6.989,356398.357783,2025-10-31 12:48:46.902247
NULSBUSD,0.1785,-1.381,359002.359,2025-10-31 12:48:46.902247
SPELLBTC,0.0,0.0,0.0,2025-10-31 12:48:46.902247
SPELLUSDT,0.0003184,-5.743,1010031.6277773,2025-10-31 12:48:46.902247
SPELLBUSD,0.0003973,-18.802,296221.2953391,2025-10-31 12:48:46.902247
USTBTC,0.0,0.0,0.0,2025-10-31 12:48:46.902247
USTBUSD,0.0,0.0,0.0,2025-10-31 12:48:46.902247
USTUSDT,0.0,0.0,0.0,2025-10-31 12:48:46.902247
JOEBTC,9.9e-07,-3.883,0.08108944,2025-10-31 12:48:46.902247
JOEBUSD,0.2188,-17.434,298350.332793,2025-10-31 12:48:46.902247
JOEUSDT,0.109,-5.464,408172.750033,2025-10-31 12:48:46.902247
ATOMETH,0.000782,-1.387,7.02011138,2025-10-31 12:48:46.902247
DUSKBUSD,0.1431,4.989,221923.6199,2025-10-31 12:48:46.902247
EGLDETH,0.002399,-2.559,5.79840742,2025-10-31 12:48:46.902247
ICPETH,0.00076,-1.809,3.7406911,2025-10-31 12:48:46.902247
LUNABRL,0.0,0.0,0.0,2025-10-31 12:48:46.902247
LUNAUST,0.0,0.0,0.0,2025-10-31 12:48:46.902247
NEARETH,0.000551,-4.057,15.21640375,2025-10-31 12:48:46.902247
ROSEBNB,0.0001534,-4.483,4281.21682715,2025-10-31 12:48:46.902247
VOXELETH,0.0002022,12.835,328.77581728,2025-10-31 12:48:46.902247
ALICEBNB,0.00524,-14.351,1526.66779702,2025-10-31 12:48:46.902247
ATOMTRY,125.6,-4.632,2079328.1658,2025-10-31 12:48:46.902247
ETHUST,0.0,0.0,0.0,2025-10-31 12:48:46.902247
GALAAUD,0.0396,-2.367,589430.75215,2025-10-31 12:48:46.902247
LRCBNB,0.000839,-6.466,1689.0635105,2025-10-31 12:48:46.902247
ONEETH,6.17e-06,-10.058,194.31949964,2025-10-31 12:48:46.902247
OOKIBNB,1.491e-05,-15.236,3066.78191492,2025-10-31 12:48:46.902247
ACHBTC,1.1e-07,0.0,0.02105549,2025-10-31 12:48:46.902247
ACHBUSD,0.01646,5.852,515992.33945,2025-10-31 12:48:46.902247
ACHUSDT,0.01214,-5.156,1804553.9119,2025-10-31 12:48:46.902247
IMXBTC,4.49e-06,-3.854,0.3051826,2025-10-31 12:48:46.902247
IMXBUSD,0.6508,2.391,265365.716556,2025-10-31 12:48:46.902247
IMXUSDT,0.492,-5.566,2847059.73074,2025-10-31 12:48:46.902247
GLMRBTC,3.3e-07,-5.714,0.11043665,2025-10-31 12:48:46.902247
GLMRBUSD,0.2065,0.438,448576.86767,2025-10-31 12:48:46.902247
GLMRUSDT,0.0358,-6.527,685172.80094,2025-10-31 12:48:46.902247
ATOMBIDR,0.0,0.0,0.0,2025-10-31 12:48:46.902247
DYDXETH,0.0,0.0,0.0,2025-10-31 12:48:46.902247
FARMETH,0.0,0.0,0.0,2025-10-31 12:48:46.902247
FORBNB,0.0,0.0,0.0,2025-10-31 12:48:46.902247
ICPTRY,122.2,-4.531,3551812.0176,2025-10-31 12:48:46.902247
JASMYETH,3.02e-06,-3.822,394.08071776,2025-10-31 12:48:46.902247
LINABNB,0.0,0.0,0.0,2025-10-31 12:48:46.902247
OOKIETH,2.51e-06,6.356,295.35297275,2025-10-31 12:48:46.902247
ROSEETH,1.645e-05,0.122,113.03022302,2025-10-31 12:48:46.902247
UMABUSD,1.327,-19.38,374648.7139,2025-10-31 12:48:46.902247
UNIETH,0.001538,-0.966,16.30081767,2025-10-31 12:48:46.902247
XTZETH,0.00044,-18.669,252.7700707,2025-10-31 12:48:46.902247
LOKABTC,1.02e-06,14.607,5.30605806,2025-10-31 12:48:46.902247
LOKABNB,0.0010427,-20.798,1150.3454934,2025-10-31 12:48:46.902247
LOKABUSD,0.1849,-10.46,286684.62955,2025-10-31 12:48:46.902247
LOKAUSDT,0.1237,3.862,898447.18098,2025-10-31 12:48:46.902247
ATOMBRL,66.35,4.39,3359590.68003,2025-10-31 12:48:46.902247
BNBUST,0.0,0.0,0.0,2025-10-31 12:48:46.902247
CRVETH,0.0002078,-22.056,236.28375626,2025-10-31 12:48:46.902247
HIGHBNB,0.004557,-32.449,1239.77836385,2025-10-31 12:48:46.902247
NEARRUB,183.4,60.315,41750303.3031,2025-10-31 12:48:46.902247
ROSETRY,0.637,-5.769,9929548.4869,2025-10-31 12:48:46.902247
SCRTUSDT,0.1422,-6.876,620443.58259,2025-10-31 12:48:46.902247
API3BTC,6.23e-06,5.236,0.35146849,2025-10-31 12:48:46.902247
API3BUSD,1.0,-4.306,365159.47469,2025-10-31 12:48:46.902247
API3USDT,0.6812,2.854,3946221.479189,2025-10-31 12:48:46.902247
BTTCUSDT,4.8e-07,-2.041,622148.69369817,2025-10-31 12:48:46.902247
BTTCUSDC,7.8e-07,0.0,135544.54453342,2025-10-31 12:48:46.902247
BTTCTRY,1.999e-05,-3.894,1846366.06755752,2025-10-31 12:48:46.902247
ACABTC,3.2e-07,-3.03,6.53685948,2025-10-31 12:48:46.902247
ACABUSD,0.0464,-1.066,462801.261179,2025-10-31 12:48:46.902247
ACAUSDT,0.017,-6.077,507450.254976,2025-10-31 12:48:46.902247
ANCBTC,1.86e-06,-15.455,20.0816466,2025-10-31 12:48:46.902247
ANCBUSD,0.02872,-7.295,586273.7497722,2025-10-31 12:48:46.902247
ANCUSDT,0.03151,-7.731,653323.4820719,2025-10-31 12:48:46.902247
BDOTDOT,0.9982,2.327,1026444.0468467,2025-10-31 12:48:46.902247
XNOBTC,5.85e-06,-3.783,0.28166002,2025-10-31 12:48:46.902247
XNOETH,0.0005017,-7.674,244.53034262,2025-10-31 12:48:46.902247
XNOBUSD,0.663,-6.356,325348.29798,2025-10-31 12:48:46.902247
XNOUSDT,0.644,-4.734,233001.41796,2025-10-31 12:48:46.902247
COSTRY,0.0786,-7.638,3516788.1362,2025-10-31 12:48:46.902247
KAVAETH,0.0003066,-3.585,124.4893096,2025-10-31 12:48:46.902247
MCBNB,0.000698,-11.757,1334.49289664,2025-10-31 12:48:46.902247
ONETRY,0.2435,-4.771,2055646.58781,2025-10-31 12:48:46.902247
WOOBTC,6.4e-07,-14.667,5.92577553,2025-10-31 12:48:46.902247
WOOBNB,0.001141,-13.822,1776.7862043,2025-10-31 12:48:46.902247
WOOBUSD,0.1645,2.813,506536.02386,2025-10-31 12:48:46.902247
WOOUSDT,0.037,-7.96,701006.15942,2025-10-31 12:48:46.902247
CELRETH,7.89e-06,-17.555,719.02326813,2025-10-31 12:48:46.902247
PEOPLEBNB,4.675e-05,-40.018,1553.27398758,2025-10-31 12:48:46.902247
SLPBNB,8.84e-06,4.864,3320.52655611,2025-10-31 12:48:46.902247
SPELLBNB,0.0,0.0,0.0,2025-10-31 12:48:46.902247
SPELLTRY,0.0134,-5.367,9934830.09542,2025-10-31 12:48:46.902247
TFUELBUSD,0.0439,4.524,492936.2296,2025-10-31 12:48:46.902247
AXSTRY,60.5,-4.423,1477807.0778,2025-10-31 12:48:46.902247
DARTRY,7.666,-1.224,37489738.58089,2025-10-31 12:48:46.902247
NEARTRY,88.9,-6.519,7268348.4923,2025-10-31 12:48:46.902247
IDEXBNB,0.0001982,-14.789,1073.64061289,2025-10-31 12:48:46.902247
ALPINEEUR,2.196,16.19,317610.65345,2025-10-31 12:48:46.902247
ALPINETRY,30.16,-5.247,60841088.8388,2025-10-31 12:48:46.902247
ALPINEUSDT,0.717,-5.159,2166138.69692,2025-10-31 12:48:46.902247
ALPINEBTC,2.994e-05,-3.013,2.09982425,2025-10-31 12:48:46.902247
TUSDT,0.01225,-2.157,501320.648558,2025-10-31 12:48:46.902247
TBUSD,0.02312,-6.51,574759.384866,2025-10-31 12:48:46.902247
API3BNB,0.0,0.0,0.0,2025-10-31 12:48:46.902247
BETAETH,3.349e-05,-6.138,107.02591047,2025-10-31 12:48:46.902247
INJTRY,328.8,-7.406,12543461.965,2025-10-31 12:48:46.902247
TLMBNB,0.0,0.0,0.0,2025-10-31 12:48:46.902247
ASTRBUSD,0.05,-14.089,397598.60925,2025-10-31 12:48:46.902247
ASTRUSDT,0.01614,-9.732,1576506.361375,2025-10-31 12:48:46.902247
API3TRY,28.64,2.616,42651376.2199,2025-10-31 12:48:46.902247
GLMRBNB,0.001021,-13.985,1417.87832672,2025-10-31 12:48:46.902247
MBOXTRY,1.962,-3.682,10570386.19568,2025-10-31 12:48:46.902247
NBTBIDR,39.1,-5.556,1413484989.8,2025-10-31 12:48:46.902247
NBTUSDT,0.00252,-4.545,209186.60627,2025-10-31 12:48:46.902247
GMTBTC,2.2e-07,-4.348,0.01836193,2025-10-31 12:48:46.902247
GMTBNB,0.000769,11.127,955.8317087,2025-10-31 12:48:46.902247
GMTBUSD,0.227,6.224,116069.35047,2025-10-31 12:48:46.902247
GMTUSDT,0.02436,-5.177,2329790.626813,2025-10-31 12:48:46.902247
ANCBNB,0.0001288,-18.118,2129.22651451,2025-10-31 12:48:46.902247
ATOMEUR,2.587,-4.715,21662.81291,2025-10-31 12:48:46.902247
GALAEUR,0.00871,-5.94,32717.54554,2025-10-31 12:48:46.902247
KSMETH,0.02114,-12.173,579.68209815,2025-10-31 12:48:46.902247
UMATRY,44.98,-3.786,3074248.4694,2025-10-31 12:48:46.902247
KDABTC,4.7e-07,6.818,1.57776087,2025-10-31 12:48:46.902247
KDABUSD,0.42,-12.317,348929.56609,2025-10-31 12:48:46.902247
KDAUSDT,0.0502,1.619,11908185.035916,2025-10-31 12:48:46.902247
APEUSDT,0.3966,-6.197,3213768.461035,2025-10-31 12:48:46.902247
APEBUSD,1.423,-2.199,476156.18901,2025-10-31 12:48:46.902247
APEBTC,3.63e-06,-4.222,0.23926633,2025-10-31 12:48:46.902247
ALPINEBUSD,1.749,-8.381,507250.23966,2025-10-31 12:48:46.902247
LUNAGBP,0.0,0.0,0.0,2025-10-31 12:48:46.902247
NEAREUR,1.827,-6.308,109662.6768,2025-10-31 12:48:46.902247
TWTTRY,51.14,-2.997,19729092.8614,2025-10-31 12:48:46.902247
WAVESEUR,1.354,-27.361,460698.91726,2025-10-31 12:48:46.902247
APEEUR,1.508,6.197,634937.88733,2025-10-31 12:48:46.902247
APEGBP,3.305,-6.665,546536.2336,2025-10-31 12:48:46.902247
APETRY,16.68,-6.028,7332262.8134,2025-10-31 12:48:46.902247
BSWUSDT,0.0112,-8.943,564542.19557,2025-10-31 12:48:46.902247
BSWBUSD,0.067,2.603,384778.37258,2025-10-31 12:48:46.902247
BSWBNB,0.0002987,-2.162,1410.20101927,2025-10-31 12:48:46.902247
APEBNB,0.005277,-24.333,1682.90981111,2025-10-31 12:48:46.902247
GMTBRL,1.325,-1.56,1433064.2479,2025-10-31 12:48:46.902247
GMTETH,0.0001015,-15.063,207.91074131,2025-10-31 12:48:46.902247
JASMYTRY,0.422,-2.088,21976050.859,2025-10-31 12:48:46.902247
SANTOSBUSD,2.917,2.711,594389.8507,2025-10-31 12:48:46.902247
APEAUD,4.072,-40.416,1244950.51243,2025-10-31 12:48:46.902247
BIFIUSDT,132.2,-3.504,121019.2092,2025-10-31 12:48:46.902247
GMTEUR,0.02111,-4.48,8410.29804,2025-10-31 12:48:46.902247
IMXBNB,0.002362,-22.608,1526.22830115,2025-10-31 12:48:46.902247
RUNEETH,0.0002197,-1.568,9.5522633,2025-10-31 12:48:46.902247
AVAXGBP,14.18,9.414,336585.0504,2025-10-31 12:48:46.902247
MULTIBTC,3.673e-05,-2.676,1.48488242,2025-10-31 12:48:46.902247
MULTIBUSD,2.097,-4.552,381925.196599,2025-10-31 12:48:46.902247
MULTIUSDT,0.834,-11.182,340180.592301,2025-10-31 12:48:46.902247
APEETH,0.0002919,-7.597,114.8656974,2025-10-31 12:48:46.902247
BSWETH,0.0001366,4.514,251.80295305,2025-10-31 12:48:46.902247
FILTRY,63.29,-4.669,5308601.59542,2025-10-31 12:48:46.902247
FTMEUR,0.6809,-3.623,574994.4952,2025-10-31 12:48:46.902247
GMTGBP,0.2107,-44.727,405563.53808,2025-10-31 12:48:46.902247
ZILTRY,0.3122,-4.555,560875.37653,2025-10-31 12:48:46.902247
GMTTRY,1.026,-5.0,4550455.85196,2025-10-31 12:48:46.902247
WAVESTRY,36.02,5.015,13825913.40441,2025-10-31 12:48:46.902247
BTCUST,0.0,0.0,0.0,2025-10-31 12:48:46.902247
ASTRBTC,1.5e-07,-6.25,0.26653766,2025-10-31 12:48:46.902247
ASTRETH,3.108e-05,-12.77,340.41188696,2025-10-31 12:48:46.902247
BSWTRY,0.449,-16.387,37061039.71311,2025-10-31 12:48:46.902247
FTTETH,0.001141,-16.288,697.75051546,2025-10-31 12:48:46.902247
FUNBNB,1.888e-05,-10.351,702.29910837,2025-10-31 12:48:46.902247
PORTOBUSD,1.757,-2.062,431759.910608,2025-10-31 12:48:46.902247
STEEMUSDT,0.0835,-5.221,878297.63218,2025-10-31 12:48:46.902247
ZILEUR,0.02063,-6.609,723263.999515,2025-10-31 12:48:46.902247
APEBRL,22.16,-12.203,2255587.2648,2025-10-31 12:48:46.902247
AUDIOTRY,1.642,-2.783,1825681.15063,2025-10-31 12:48:46.902247
BTTCBUSD,4.5e-07,-6.25,767384.56909919,2025-10-31 12:48:46.902247
GMTAUD,0.5695,-7.051,346232.64835,2025-10-31 12:48:46.902247
MBLBUSD,0.002658,-22.845,344162.568909,2025-10-31 12:48:46.902247
MOBUSDT,0.0623,-6.033,350633.643459,2025-10-31 12:48:46.902247
MOBBUSD,0.55,1.103,558999.32782,2025-10-31 12:48:46.902247
MOBBTC,9.4e-07,-42.683,7.17728236,2025-10-31 12:48:46.902247
NEXOUSDT,1.108,-2.977,988078.38617,2025-10-31 12:48:46.902247
NEXOBUSD,0.627,0.16,254716.85813,2025-10-31 12:48:46.902247
NEXOBTC,1.012e-05,-1.075,3.89723812,2025-10-31 12:48:46.902247
REIUSDT,0.00987,-9.366,426190.20316,2025-10-31 12:48:46.902247
REIBNB,8.21e-05,-15.967,1048.94651892,2025-10-31 12:48:46.902247
REIETH,1.928e-05,5.934,177.18087547,2025-10-31 12:48:46.902247
GALUSDT,2.542,1.477,1275318.811376,2025-10-31 12:48:46.902247
GALBUSD,1.351,-2.736,513907.425272,2025-10-31 12:48:46.902247
GALBNB,0.004893,-4.583,1027.59158086,2025-10-31 12:48:46.902247
GALBTC,4.073e-05,0.098,6.01360727,2025-10-31 12:48:46.902247
JASMYEUR,0.004568,2.124,484111.7562517,2025-10-31 12:48:46.902247
KNCBNB,0.00255,-18.556,1751.16867763,2025-10-31 12:48:46.902247
SHIBGBP,6.96e-06,-8.179,590993.61698104,2025-10-31 12:48:46.902247
GALEUR,0.995,-41.124,556064.299995,2025-10-31 12:48:46.902247
GALTRY,84.24,1.262,14288767.18478,2025-10-31 12:48:46.902247
LDOBUSD,1.744,-2.352,525194.83482,2025-10-31 12:48:46.902247
LDOUSDT,0.8528,-6.522,15802385.751576,2025-10-31 12:48:46.902247
LDOBTC,7.79e-06,-4.534,0.40686084,2025-10-31 12:48:46.902247
ENSTRY,618.0,-5.418,6142637.2925,2025-10-31 12:48:46.902247
DAREUR,0.12133,-9.164,345020.6264,2025-10-31 12:48:46.902247
DARETH,0.0001014,-10.896,457.64380704,2025-10-31 12:48:46.902247
ALGOETH,4.447e-05,-3.536,119.39266129,2025-10-31 12:48:46.902247
ALGOTRY,7.377,-5.978,9192803.6778,2025-10-31 12:48:46.902247
GALETH,0.000762,-29.64,299.24611577,2025-10-31 12:48:46.902247
EPXUSDT,1.94e-05,-24.514,320257.9910375,2025-10-31 12:48:46.902247
EPXBUSD,0.0001698,-13.367,334973.0674974,2025-10-31 12:48:46.902247
RUNETRY,31.38,2.215,20874828.8435,2025-10-31 12:48:46.902247
GALBRL,8.68,9.32,2105134.0217,2025-10-31 12:48:46.902247
STEEMBUSD,0.1847,1.205,420504.26114,2025-10-31 12:48:46.902247
CVCBUSD,0.0688,-4.709,506811.4082,2025-10-31 12:48:46.902247
REIBUSD,0.03079,12.743,277649.073299,2025-10-31 12:48:46.902247
DREPBUSD,0.2536,-5.302,488176.3906,2025-10-31 12:48:46.902247
AKROBUSD,0.00618,5.461,559480.72736,2025-10-31 12:48:46.902247
PUNDIXBUSD,0.3336,-15.115,455395.81193,2025-10-31 12:48:46.902247
LUNCBUSD,0.000171,-4.078,527951.87509433,2025-10-31 12:48:46.902247
USTCBUSD,0.0132658,-2.093,2521732.50517429,2025-10-31 12:48:46.902247
OPBTC,3.65e-06,-6.41,0.33041511,2025-10-31 12:48:46.902247
OPBUSD,1.803,-2.488,633587.86692,2025-10-31 12:48:46.902247
OPUSDT,0.3993,-8.836,15363819.956564,2025-10-31 12:48:46.902247
OGBUSD,4.416,-3.052,589179.2003,2025-10-31 12:48:46.902247
KEYBUSD,0.00543,0.574,375820.273872,2025-10-31 12:48:46.902247
ASRBUSD,2.159,-2.835,344026.8726,2025-10-31 12:48:46.902247
FIROBUSD,1.441,-6.063,363756.2573,2025-10-31 12:48:46.902247
NKNBUSD,0.0972,-2.016,297608.7811,2025-10-31 12:48:46.902247
OPBNB,0.002818,5.504,729.9303604,2025-10-31 12:48:46.902247
OPEUR,0.3463,-7.972,23955.859424,2025-10-31 12:48:46.902247
GTOBUSD,0.02863,1.959,1217351.843282,2025-10-31 12:48:46.902247
SNXETH,0.000768,-14.572,107.22533732,2025-10-31 12:48:46.902247
WBTCBUSD,40760.13,-3.485,489720.255426,2025-10-31 12:48:46.902247
BELETH,0.0004117,10.139,247.67584545,2025-10-31 12:48:46.902247
LITETH,0.0003551,-38.211,254.91690509,2025-10-31 12:48:46.902247
LEVERUSDT,0.000175,-17.062,388103.817578,2025-10-31 12:48:46.902247
LEVERBUSD,0.001308,-8.85,505411.307803,2025-10-31 12:48:46.902247
BURGERETH,0.00045,-2.703,264.40469539,2025-10-31 12:48:46.902247
PEOPLEETH,6.68e-06,-38.828,266.3986652,2025-10-31 12:48:46.902247
UNFIETH,0.002241,-14.92,240.82173686,2025-10-31 12:48:46.902247
BONDETH,0.002665,-11.696,369.66726216,2025-10-31 12:48:46.902247
STORJTRY,6.89,-4.703,1725019.673,2025-10-31 12:48:46.902247
OPETH,0.0001045,-6.025,53.20186482,2025-10-31 12:48:46.902247
ETCTRY,655.0,-1.251,1473060.2353,2025-10-31 12:48:46.902247
WINGETH,0.003521,-30.401,282.66725824,2025-10-31 12:48:46.902247
FILETH,0.0003935,-0.757,31.89619933,2025-10-31 12:48:46.902247
GLMBUSD,0.1786,6.754,371237.26789,2025-10-31 12:48:46.902247
SSVBUSD,15.74,7.661,480695.48129,2025-10-31 12:48:46.902247
STGBTC,1.25e-06,-4.58,0.26012397,2025-10-31 12:48:46.902247
STGBUSD,0.414,-10.176,462041.74981,2025-10-31 12:48:46.902247
STGUSDT,0.1369,-6.169,1096394.32929,2025-10-31 12:48:46.902247
ANKRTRY,0.4014,-5.531,1455413.0655,2025-10-31 12:48:46.902247
ARKBUSD,0.5356,1.248,617026.4974,2025-10-31 12:48:46.902247
BETHBUSD,1551.73,-2.531,579538.138929,2025-10-31 12:48:46.902247
LOOMBUSD,0.04003,-13.84,554279.25959,2025-10-31 12:48:46.902247
SNMBUSD,0.0147,-9.259,601619.8056,2025-10-31 12:48:46.902247
AMBBUSD,0.00796,11.485,426660.36217,2025-10-31 12:48:46.902247
LUNCUSDT,4.222e-05,-4.867,1950797.86042009,2025-10-31 12:48:46.902247
PHBBUSD,0.6588,-6.127,371703.294,2025-10-31 12:48:46.902247
GASBUSD,9.216,3.504,656670.4841,2025-10-31 12:48:46.902247
NEBLBUSD,0.354,-16.114,597168.4033,2025-10-31 12:48:46.902247
PROSBUSD,0.315,14.462,372342.7459,2025-10-31 12:48:46.902247
VIBBUSD,0.04217,-10.846,333932.52108,2025-10-31 12:48:46.902247
GMXBTC,0.000332,-7.263,1.75727364,2025-10-31 12:48:46.902247
GMXBUSD,31.67,-4.809,523006.86161,2025-10-31 12:48:46.902247
GMXUSDT,9.88,-2.081,4112591.84762,2025-10-31 12:48:46.902247
AGIXBUSD,0.29947,-4.478,670500.37652,2025-10-31 12:48:46.902247
NEBLUSDT,0.355,-13.625,522050.8291,2025-10-31 12:48:46.902247
SNTBUSD,0.02283,-11.063,470671.86325,2025-10-31 12:48:46.902247
POLYXBTC,7.2e-07,-4.0,0.13132216,2025-10-31 12:48:46.902247
POLYXBUSD,0.1217,7.604,548337.40774,2025-10-31 12:48:46.902247
POLYXUSDT,0.079,-5.502,507841.91741,2025-10-31 12:48:46.902247
APTBTC,2.953e-05,-4.526,1.29609414,2025-10-31 12:48:46.902247
APTUSDT,3.238,-6.036,15577898.02424,2025-10-31 12:48:46.902247
APTBUSD,7.3198,7.825,542280.030151,2025-10-31 12:48:46.902247
BTCPLN,403005.0,-0.919,799338.05525,2025-10-31 12:48:46.902247
ETHPLN,14089.0,-1.983,1679728.5401,2025-10-31 12:48:46.902247
BUSDPLN,4.065,-4.555,6016287.721,2025-10-31 12:48:46.902247
APTEUR,2.808,-5.613,19897.92104,2025-10-31 12:48:46.902247
APTTRY,136.2,-5.939,37468260.19,2025-10-31 12:48:46.902247
APTBRL,39.76,-28.27,1331486.9904,2025-10-31 12:48:46.902247
QKCBUSD,0.008695,-1.896,612291.191199,2025-10-31 12:48:46.902247
OSMOBTC,8.84e-06,-8.204,5.40343706,2025-10-31 12:48:46.902247
OSMOUSDT,0.1124,-5.626,404317.924204,2025-10-31 12:48:46.902247
OSMOBUSD,0.464,-9.552,358926.25114,2025-10-31 12:48:46.902247
HFTBTC,4.1e-07,-2.381,0.32302503,2025-10-31 12:48:46.902247
HFTBUSD,0.2589,-2.523,354633.92158,2025-10-31 12:48:46.902247
HFTUSDT,0.0447,-6.681,2570042.87065,2025-10-31 12:48:46.902247
ARPAETH,2.363e-05,1.547,199.05418856,2025-10-31 12:48:46.902247
PHBUSDT,0.433,-9.414,3846226.0977,2025-10-31 12:48:46.902247
VITEBUSD,0.01726,-19.721,513750.445655,2025-10-31 12:48:46.902247
HOOKBTC,7.88e-06,9.749,1.367922,2025-10-31 12:48:46.902247
HOOKUSDT,0.058,-6.902,1060358.1925,2025-10-31 12:48:46.902247
HOOKBUSD,0.8941,4.001,344895.13766,2025-10-31 12:48:46.902247
HOOKBNB,0.0031953,-41.344,1407.42251587,2025-10-31 12:48:46.902247
MAGICBTC,1.22e-06,-2.4,0.22871915,2025-10-31 12:48:46.902247
MAGICBUSD,0.5585,-3.122,396878.07681,2025-10-31 12:48:46.902247
MAGICUSDT,0.1336,-3.816,1875799.83807,2025-10-31 12:48:46.902247
BUSDRON,4.628,-1.069,5117455.054,2025-10-31 12:48:46.902247
HIFIETH,0.0002531,-25.03,122.73152427,2025-10-31 12:48:46.902247
HIFIUSDT,0.127,6.187,879729.93804,2025-10-31 12:48:46.902247
RPLBTC,0.000641,-5.874,1.81232976,2025-10-31 12:48:46.902247
RPLBUSD,24.17,10.517,354294.7677,2025-10-31 12:48:46.902247
RPLUSDT,3.23,-3.003,467679.4782,2025-10-31 12:48:46.902247
PROSUSDT,0.0372,-25.896,112537.9207,2025-10-31 12:48:46.902247
FETTRY,10.1,-7.931,58846699.644,2025-10-31 12:48:46.902247
GFTBUSD,0.02911,-0.479,593964.19162,2025-10-31 12:48:46.902247
AGIXUSDT,0.6141,-0.373,787207.7244,2025-10-31 12:48:46.902247
APTETH,0.000847,-3.311,20.49550571,2025-10-31 12:48:46.902247
BTCRON,481512.0,-1.076,43113.90268,2025-10-31 12:48:46.902247
GNSUSDT,1.47,-0.136,260951.4008,2025-10-31 12:48:46.902247
GNSBTC,7.21e-05,-4.122,1.413485,2025-10-31 12:48:46.902247
SYNBTC,1.152e-05,-11.316,3.6037803,2025-10-31 12:48:46.902247
SYNUSDT,0.0796,3.511,2367912.41111,2025-10-31 12:48:46.902247
VIBUSDT,0.00223,-63.262,380611.67365,2025-10-31 12:48:46.902247
SSVUSDT,4.682,-8.25,2507686.077821,2025-10-31 12:48:46.902247
LQTYUSDT,0.575,-3.199,2280134.4603,2025-10-31 12:48:46.902247
LQTYBTC,8.41e-06,-10.341,2.2598163,2025-10-31 12:48:46.902247
